date,code,open,high,low,close,volume,amount,return
2025-08-11,600519,1399.6685350886678,1427.6815613591548,1399.176905817474,1420.80859375,4715907,0.0,0.016910970804247416
2025-08-12,600519,1424.7416676803516,1440.5425800857433,1411.9593062725914,1412.98193359375,4201923,0.0,-0.005508595732513721
2025-08-13,600519,1401.1434490524841,1409.6781861714342,1396.227156248791,1396.2763671875,6552754,0.0,-0.011822915784748478
2025-08-14,600519,1397.1513354647416,1423.2765821482515,1397.1513354647416,1403.10009765625,4812930,0.0,0.004887091573779978
2025-08-15,600519,1402.1364755476761,1404.7421346009808,1396.4433703739535,1398.272216796875,4758165,0.0,-0.0034408670254100215
2025-08-18,600519,1403.10010885435,1412.588577868484,1399.2752186911252,1404.5848388671875,4737798,0.0,0.004514587356082345
2025-08-19,600519,1409.5011178177156,1422.440833818266,1408.0262300069542,1413.92578125,4637186,0.0,0.006650322660713082
2025-08-20,600519,1413.9257512796335,1428.4780253813594,1406.0793674969673,1425.724853515625,4580466,0.0,0.008344902131421472
2025-08-21,600519,1429.1170466796489,1430.6313032077094,1419.4811852077696,1424.004150390625,3089057,0.0,-0.0012068970536334156
2025-08-22,600519,1424.6236308702403,1439.490495117104,1420.5824526949366,1439.4412841796875,4497058,0.0,0.010840652244467064
2025-08-25,600519,1445.399878196735,1470.954757734657,1441.4570018977322,1465.379638671875,6532455,0.0,0.018019737781085787
2025-08-26,600519,1465.369807496308,1469.2143819767473,1455.232474411377,1456.8056640625,3960213,0.0,-0.005851026166260875
2025-08-27,600519,1457.0712283199025,1460.0702149974932,1423.7584228515625,1423.7584228515625,5600609,0.0,-0.022684728667776266
2025-08-28,600519,1423.728825369418,1431.722722022146,1414.6828949009641,1421.89013671875,3928177,0.0,-0.0013122213030147822
2025-08-29,600519,1428.6746753589528,1457.759420103318,1427.6914168074325,1455.22265625,6225648,0.0,0.023442401540368252
2025-09-01,600519,1457.385792676362,1463.0887403469885,1441.162026402353,1451.387939453125,4512338,0.0,-0.0026351409390208413
2025-09-02,600519,1453.9050938519047,1483.7371240913076,1453.25610961362,1466.33349609375,5668837,0.0,0.010297423751678858
2025-09-03,600519,1466.038431101986,1478.3291624157182,1441.4569684745213,1455.763427734375,4504503,0.0,-0.007208502286507934
2025-09-04,600519,1447.3566309635644,1454.534466614206,1436.0196307203332,1448.005615234375,4774676,0.0,-0.005329033792306204
2025-09-05,600519,1446.3732612182864,1462.075870740679,1439.4904516815575,1458.17236328125,3738848,0.0,0.0070212076112905475
2025-09-08,600519,1458.1723843632126,1481.219906446615,1452.7644625061678,1476.09716796875,5138298,0.0,0.01229265149914438
2025-09-09,600519,1479.8040771484375,1484.6711588267274,1468.4179866614434,1479.8040771484375,3574277,0.0,0.002511290760613294
2025-09-10,600519,1481.4363027269465,1504.3363118444704,1470.9547333855937,1496.529296875,4966331,0.0,0.01130232034418488
2025-09-11,600519,1496.5293391440632,1500.4722154891645,1483.2455066747261,1497.994384765625,3723896,0.0,0.0009789904505608238
2025-09-12,600519,1500.4525808369578,1512.271368076391,1485.2415995348765,1490.6199951171875,3372209,0.0,-0.004922841983544091
2025-09-15,600519,1490.4921136292944,1492.0751454706083,1476.3626932541629,1489.7349853515625,2582703,0.0,-0.0005937192366425315
2025-09-16,600519,1489.7350287736888,1495.526436128424,1471.1612600658234,1474.8681640625,3271789,0.0,-0.009979507385707298
2025-09-17,600519,1474.8779724971089,1484.9957413143827,1465.0650714410085,1468.0050048828125,3033054,0.0,-0.004653405197101224
2025-09-18,600519,1467.0217287756514,1472.7246762681575,1438.9988606321485,1443.3841552734375,4972125,0.0,-0.016771638739297323
2025-09-19,600519,1443.4137273442657,1450.79800874966,1432.617567533915,1443.39404296875,3263662,0.0,6.850356002896518e-06
2025-09-22,600519,1440.5622446772343,1443.3940341205143,1425.734748857473,1429.018798828125,3494708,0.0,-0.009959334535604825
2025-09-23,600519,1426.2165034263803,1433.0993131637017,1415.8922888203983,1423.1881103515625,3866300,0.0,-0.00408020418019972
2025-09-24,600519,1410.0614718896404,1432.391354163233,1410.0614718896404,1417.8587646484375,3074350,0.0,-0.0037446530534944733
2025-09-25,600519,1418.6748946651744,1421.0150548221338,1411.9592819584998,1414.9090576171875,3386973,0.0,-0.00208039552654693
2025-09-26,600519,1417.0525425101926,1422.8831982194652,1404.1029848129285,1410.9759521484375,4512071,0.0,-0.002779758492304496
2025-09-29,600519,1415.28270164536,1445.3802315670787,1410.9760243796359,1436.403076171875,5368403,0.0,0.018020947830273526
2025-09-30,600519,1435.557531274817,1436.3048174000808,1415.892359613518,1419.8155517578125,3936362,0.0,-0.011547959405844188
2025-10-09,600519,1411.9592258418832,1415.282644419653,1396.2270896208036,1412.7261962890625,5491812,0.0,-0.004993152427421266
2025-10-10,600519,1413.5324331761553,1415.833224519858,1403.601546067458,1406.0596923828125,3600144,0.0,-0.0047188931045247795
2025-10-13,600519,1391.9990249017449,1399.0293472551223,1391.4287781754224,1395.4404296875,4606880,0.0,-0.007552497772919109
2025-10-14,600519,1406.0498279195583,1439.4904594659804,1406.0498279195583,1426.727783203125,6667233,0.0,0.02242113160117598
2025-10-15,600519,1426.6885190663602,1438.5073064342243,1420.887269423319,1437.5240478515625,4278540,0.0,0.0075671510540005205
2025-10-16,600519,1437.4454318725573,1460.0897858345784,1434.4562873696118,1460.050537109375,4573015,0.0,0.015670339074660422
2025-10-17,600519,1458.2707774722596,1463.0887685244845,1429.6875033343986,1430.6412353515625,3808589,0.0,-0.020142660141091673
2025-10-20,600519,1430.6412163810144,1444.8984656164264,1430.5232301539263,1433.522216796875,2594988,0.0,0.0020137693323263317
2025-10-21,600519,1434.5742305970682,1445.3310215673548,1431.132825657322,1437.7796630859375,2544267,0.0,0.002969919990898795
2025-10-22,600519,1437.602593448982,1441.1915111015896,1431.62442477491,1434.2791748046875,1819492,0.0,-0.0024346486260188316
2025-10-23,600519,1430.6411323356695,1444.2101477870483,1422.9716679454687,1443.40380859375,2932235,0.0,0.006361825472579241
2025-10-24,600519,1443.3742959329588,1454.1213643646445,1425.0758692851764,1425.724853515625,3822583,0.0,-0.01224810061665893
2025-10-27,600519,1415.8923625991847,1428.1732527254276,1411.9494860706452,1416.2955322265625,3710239,0.0,-0.006613703384500291
2025-10-28,600519,1417.8588181228374,1426.9047487021319,1416.973861429353,1420.80859375,2712433,0.0,0.003186525284269326
2025-10-29,600519,1415.912033349046,1422.332740654613,1406.0991319680697,1407.927978515625,3393711,0.0,-0.009065693500894922
2025-10-30,600519,1398.0068507691865,1412.5786891908617,1398.0068507691865,1402.854248046875,4745610,0.0,-0.0036036860877637356
2025-10-31,600519,1398.1936694266883,1411.9396048627748,1396.3352963489324,1406.069580078125,3569377,0.0,0.002291992939199794
2025-11-03,600519,1407.0429181354802,1423.7583126905488,1396.325376444837,1410.9759521484375,3454766,0.0,0.003489423382617929
