date,code,open,high,low,close,volume,amount,return
2026-03-18,600519,1489.0,1496.5,1463.15,1468.8,35551,5239992522.0,-0.01090909090909098
2026-03-19,600519,1472.96,1473.0,1446.0,1452.87,30319,4404953481.0,-0.010845588235294135
2026-03-20,600519,1452.96,1462.5,1439.0,1445.0,26132,3782818260.0,-0.005416864550854439
2026-03-23,600519,1433.33,1435.0,1400.03,1408.07,47256,6669708665.0,-0.025557093425605526
2026-03-24,600519,1416.0,1417.59,1400.18,1407.33,28562,4017694387.0,-0.0005255420540172251
2026-03-25,600519,1410.11,1417.87,1401.01,1410.27,26093,3677905549.0,0.002089062266845687
2026-03-26,600519,1409.0,1413.9,1400.3,1401.18,23093,3243387502.0,-0.0064455742517389725
2026-03-27,600519,1400.0,1426.0,1396.66,1416.02,30087,4257499781.0,0.010591073238270576
2026-03-30,600519,1407.0,1431.0,1402.52,1420.0,28685,4060684934.0,0.0028106947641981517
2026-03-31,600519,1468.0,1479.93,1448.41,1450.0,61691,9015486797.0,0.021126760563380254
2026-04-01,600519,1464.49,1469.99,1452.88,1459.44,29125,4256185472.0,0.0065103448275862785
2026-04-02,600519,1459.44,1464.88,1452.1,1459.88,21064,3071809846.0,0.00030148550128816787
2026-04-03,600519,1459.54,1469.96,1455.0,1460.0,20194,2953993081.0,8.219853686597389e-05
2026-04-07,600519,1460.05,1470.0,1435.05,1440.02,24152,3507471653.0,-0.013684931506849352
2026-04-08,600519,1460.0,1469.08,1452.13,1465.02,33836,4947937007.0,0.01736086998791686
2026-04-09,600519,1465.02,1465.02,1447.5,1460.49,20705,3012278579.0,-0.0030921079575705335
2026-04-10,600519,1459.14,1459.71,1441.1,1453.96,28866,4187181529.0,-0.0044711021643421
2026-04-13,600519,1444.0,1446.5,1433.0,1443.31,25214,3629675490.0,-0.00732482324135475
2026-04-14,600519,1442.6,1448.6,1435.0,1446.9,24233,3492544230.0,0.002487338132487249
2026-04-15,600519,1444.98,1470.79,1442.0,1467.5,34553,5049317187.0,0.014237334992051931
2026-04-16,600519,1467.45,1477.41,1460.0,1462.84,24513,3597294838.0,-0.003175468483816113
2026-04-17,600519,1400.0,1421.0,1399.87,1407.24,96825,13631929446.0,-0.038008257909272314
2026-04-20,600519,1403.0,1413.94,1400.0,1410.89,36451,5127146041.0,0.002593729569938308
2026-04-21,600519,1411.0,1419.9,1410.0,1412.01,21754,3074595192.0,0.0007938251741808067
2026-04-22,600519,1415.0,1419.0,1404.98,1409.5,26916,3793827534.0,-0.0017776078073101775
2026-04-23,600519,1408.0,1419.7,1405.1,1419.0,37701,5332831151.0,0.0067399787158566316
2026-04-24,600519,1413.1,1458.88,1413.1,1458.49,55455,8003410999.0,0.02782945736434117
2026-04-27,600519,1420.0,1420.0,1402.2,1403.2,72798,10239763452.0,-0.03790907033987201
2026-04-28,600519,1402.0,1409.39,1400.11,1405.0,34004,4772513712.0,0.0012827822120866639
